ID,Name,Gender,Nationality,Date of Birth,Visa Type,Visa Issue Date,Visa Expiry Date,University Degree,Occupation,Marital Status,Employment Status,Employer Name,Annual Income (KWD),Date of Entry to Kuwait,Type of Work,Number of Dependents,Residency Status,Visa Sponsor,Last Entry Date,Previous Visa Type
1.98306E+11,Yousef Alhaddad,Male,Kuwaiti,7/13/1993,Student Visa,7/7/2020,6/23/2025,Yes,Technical brewer,Widowed,Retired,,0,7/25/2015,Private,2,Visitor,Smith-Atkinson,2/13/2022,Student Visa
1.9921E+11,Jana Alfailakawi,Female,Non-Kuwaiti,4/11/1962,Tourist Visa,9/17/2020,9/7/2024,Yes,Drilling engineer,Divorced,Unemployed,,0,10/6/2019,Private,1,Permanent Resident,Rodriguez-Manning,5/5/2023,Tourist Visa
1.96103E+11,Nasser Alhajeri,Male,Kuwaiti,6/3/2004,Residency Visa,9/6/2021,1/27/2026,Yes,IT technical support officer,Single,Self-Employed,,29604,8/17/2019,Private,3,Permanent Resident,Kelley-Moore,8/28/2019,Residency Visa
1.99506E+11,Hind Almubarak,Female,Non-Kuwaiti,4/23/1984,Residency Visa,1/3/2020,3/2/2026,No,English as a foreign language teacher,Divorced,Retired,,0,1/17/2024,Private,1,Temporary Resident,Carroll-Herman,7/30/2019,None
1.96906E+11,Ali Alshammari,Male,Kuwaiti,1/7/1976,Student Visa,9/13/2020,5/5/2026,Yes,Sales executive,Single,Unemployed,,0,1/9/2015,Public,5,Temporary Resident,"Combs, Perez and Reid",10/21/2021,Student Visa
1.99801E+11,Hussein Alkhateeb,Male,Kuwaiti,3/31/1978,Tourist Visa,7/9/2023,6/5/2026,No,"Biochemist, clinical",Divorced,Retired,,0,2/17/2015,Public,1,Permanent Resident,Ayers Inc,2/7/2022,Tourist Visa
1.98107E+11,Sara Alrashidi,Female,Non-Kuwaiti,11/30/1984,Student Visa,4/23/2022,12/1/2026,Yes,Medical secretary,Single,Self-Employed,,44450,3/10/2019,Private,5,Visitor,"Hardy, Dean and Martinez",2/26/2021,Work Visa
2.00307E+11,Mariam Alajmi,Female,Kuwaiti,11/19/1976,Residency Visa,10/6/2021,2/24/2026,No,Oncologist,Single,Employed,Rhodes Group,5953,6/1/2017,Public,5,Temporary Resident,Boyer and Sons,9/8/2020,Residency Visa
1.99301E+11,Khadija Almansoori,Female,Non-Kuwaiti,4/14/1964,Tourist Visa,12/24/2020,5/17/2026,No,Patent attorney,Married,Self-Employed,,14900,10/20/2017,Public,4,Temporary Resident,"Jensen, Thompson and Chambers",11/25/2020,Residency Visa
2.00302E+11,Fatma Almutairi,Female,Non-Kuwaiti,3/6/2001,Tourist Visa,11/14/2022,8/30/2025,Yes,Air broker,Widowed,Unemployed,,0,10/14/2021,Private,0,Temporary Resident,Anderson-Chang,2/28/2024,Student Visa
1.99106E+11,Nasser Alhajeri,Male,Kuwaiti,6/23/1962,Work Visa,12/29/2021,9/29/2025,Yes,Field seismologist,Married,Unemployed,,0,3/27/2022,Public,3,Temporary Resident,Graves PLC,10/5/2021,Residency Visa
1.98402E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,8/1/1958,Work Visa,11/4/2022,11/7/2026,No,"Buyer, retail",Widowed,Unemployed,,0,3/6/2019,Public,4,Temporary Resident,Pierce and Sons,8/24/2022,Student Visa
1.97107E+11,Mariam Alajmi,Female,Non-Kuwaiti,5/30/1998,Work Visa,1/25/2024,10/16/2025,No,Microbiologist,Married,Retired,,0,9/30/2016,Public,0,Permanent Resident,Green Ltd,2/20/2021,Tourist Visa
1.98201E+11,Laila Alhaddad,Female,Kuwaiti,7/27/1967,Work Visa,5/3/2023,6/3/2027,No,"Designer, textile",Divorced,Employed,"Olson, Reyes and Mosley",29726,6/29/2019,Public,5,Permanent Resident,"Dixon, Mendoza and Morgan",1/1/2023,Tourist Visa
1.98203E+11,Ali Alshammari,Male,Non-Kuwaiti,1/20/1974,Student Visa,8/20/2021,12/30/2025,Yes,Records manager,Widowed,Retired,,0,6/15/2024,Public,2,Visitor,Perry Ltd,7/20/2024,Student Visa
1.9781E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,9/8/1996,Residency Visa,12/17/2021,1/4/2027,Yes,Special educational needs teacher,Divorced,Self-Employed,,47210,4/18/2019,Public,0,Visitor,"French, Wells and Harper",1/25/2020,None
1.97911E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,8/10/1958,Student Visa,5/1/2023,10/16/2025,Yes,Child psychotherapist,Divorced,Employed,Mccullough-Schroeder,35459,10/6/2018,Public,4,Permanent Resident,Cruz Group,4/4/2022,Work Visa
1.97108E+11,Mariam Alajmi,Female,Kuwaiti,4/4/1995,Work Visa,8/8/2020,7/27/2024,Yes,Speech and language therapist,Married,Retired,,0,5/24/2023,Public,2,Permanent Resident,Valentine Ltd,2/12/2022,Work Visa
1.98705E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,3/26/1967,Student Visa,2/14/2024,7/27/2024,Yes,Chief Technology Officer,Widowed,Self-Employed,,28747,2/15/2022,Private,2,Permanent Resident,Castillo PLC,8/16/2021,Residency Visa
1.96006E+11,Munira Almutawa,Female,Kuwaiti,7/28/1998,Work Visa,2/14/2024,2/9/2026,Yes,Quarry manager,Married,Employed,King-Short,35721,8/26/2016,Private,1,Visitor,Dixon-Cantrell,1/26/2024,Work Visa
1.96704E+11,Laila Alhaddad,Female,Non-Kuwaiti,1/22/2001,Work Visa,2/23/2020,1/31/2025,No,"Scientist, research (maths)",Divorced,Self-Employed,,23601,12/20/2022,Public,5,Visitor,"Velez, Morris and Fox",6/14/2020,Work Visa
1.97903E+11,Munira Almutawa,Female,Kuwaiti,2/28/1978,Student Visa,9/24/2023,2/25/2026,No,Medical laboratory scientific officer,Married,Unemployed,,0,1/4/2019,Public,3,Permanent Resident,Torres-Parrish,3/12/2020,Work Visa
1.99906E+11,Aisha Alshammari,Female,Non-Kuwaiti,8/11/2003,Work Visa,9/4/2021,1/23/2026,No,"Psychotherapist, child",Single,Employed,"Freeman, Evans and Flores",10910,1/29/2023,Private,2,Permanent Resident,Daugherty Group,4/18/2023,Tourist Visa
1.9711E+11,Jana Alfailakawi,Female,Non-Kuwaiti,4/15/1970,Residency Visa,1/6/2020,2/2/2027,Yes,Advertising account planner,Divorced,Employed,Nash-Swanson,40813,11/18/2018,Private,5,Permanent Resident,Nolan PLC,11/23/2019,Work Visa
1.97209E+11,Amina Alhajeri,Female,Non-Kuwaiti,6/23/1969,Work Visa,9/4/2021,9/4/2026,No,"Designer, multimedia",Widowed,Self-Employed,,11917,3/13/2024,Public,3,Permanent Resident,"Nichols, Boone and Wolfe",11/13/2019,Work Visa
1.98211E+11,Jana Alfailakawi,Female,Kuwaiti,4/20/1998,Residency Visa,12/5/2021,8/6/2026,Yes,Secondary school teacher,Married,Self-Employed,,46021,11/21/2018,Public,3,Visitor,Frost-Robertson,5/10/2021,Work Visa
1.9841E+11,Mohammed Alenezi,Male,Non-Kuwaiti,8/27/1991,Tourist Visa,8/17/2022,7/19/2027,Yes,"Editor, magazine features",Single,Retired,,0,12/30/2023,Public,5,Permanent Resident,Thompson LLC,10/15/2023,None
1.96707E+11,Amina Alhajeri,Female,Kuwaiti,2/8/1961,Residency Visa,5/22/2024,2/10/2026,No,Primary school teacher,Widowed,Retired,,0,7/20/2016,Private,3,Visitor,"Rodriguez, Parker and Wilson",8/4/2020,Student Visa
1.97308E+11,Hind Almubarak,Female,Non-Kuwaiti,3/18/2003,Residency Visa,6/2/2021,12/1/2026,Yes,"Engineer, maintenance",Widowed,Employed,"Orr, White and Carrillo",28485,2/19/2018,Public,0,Visitor,Hubbard Group,9/7/2023,Residency Visa
1.99204E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,5/13/1992,Tourist Visa,10/11/2020,3/21/2025,Yes,Restaurant manager,Single,Employed,Nelson-Shepard,16742,8/17/2014,Public,5,Temporary Resident,Santiago Ltd,3/22/2021,None
1.99112E+11,Abdulaziz Almutawa,Male,Kuwaiti,2/4/1999,Student Visa,2/14/2024,3/24/2025,No,Consulting civil engineer,Married,Self-Employed,,40155,11/2/2016,Private,0,Temporary Resident,"Sherman, Shepard and Lewis",8/1/2020,Student Visa
1.97502E+11,Salem Alshatti,Male,Non-Kuwaiti,9/25/1979,Residency Visa,5/6/2023,8/19/2024,Yes,Physiotherapist,Divorced,Employed,Barr-Woods,44821,10/29/2017,Private,5,Temporary Resident,"Johnson, Fuller and Carter",4/8/2021,Student Visa
1.97706E+11,Hamad Alajmi,Male,Kuwaiti,4/18/1996,Tourist Visa,4/28/2023,3/27/2026,Yes,Hydrogeologist,Divorced,Self-Employed,,47247,4/14/2019,Private,4,Permanent Resident,Shields LLC,2/12/2024,Student Visa
1.99611E+11,Nour Alshatti,Female,Non-Kuwaiti,10/17/1974,Work Visa,6/23/2021,1/25/2027,No,Retail merchandiser,Widowed,Retired,,0,2/21/2021,Private,2,Permanent Resident,"Mason, Munoz and Hunter",2/23/2020,Student Visa
1.98403E+11,Amina Alhajeri,Female,Non-Kuwaiti,9/25/2004,Tourist Visa,3/29/2020,8/6/2025,Yes,Biomedical engineer,Widowed,Retired,,0,2/1/2021,Private,5,Temporary Resident,Benton Group,11/30/2021,Residency Visa
1.96205E+11,Sara Alrashidi,Female,Non-Kuwaiti,11/20/2004,Work Visa,7/11/2020,1/2/2025,Yes,"Psychologist, prison and probation services",Divorced,Unemployed,,0,8/30/2022,Public,5,Permanent Resident,Wilson Ltd,10/18/2022,Residency Visa
2.00005E+11,Hessa Alsaad,Female,Kuwaiti,11/20/1982,Work Visa,8/29/2020,2/24/2025,Yes,"Development worker, international aid",Divorced,Unemployed,,0,4/12/2023,Public,0,Permanent Resident,Roberts-Munoz,5/21/2023,Student Visa
1.99907E+11,Munira Almutawa,Female,Kuwaiti,9/15/1966,Work Visa,11/2/2020,5/29/2025,No,Energy engineer,Married,Employed,Johnson LLC,8605,6/10/2024,Public,4,Visitor,Green PLC,6/16/2021,Student Visa
1.98608E+11,Jana Alfailakawi,Female,Non-Kuwaiti,11/7/1972,Student Visa,3/18/2024,11/3/2025,No,"Radiographer, diagnostic",Widowed,Retired,,0,4/12/2018,Private,3,Permanent Resident,"Robinson, Kennedy and Price",12/8/2023,None
1.97501E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,7/26/1973,Work Visa,10/22/2020,9/22/2025,No,Building surveyor,Divorced,Employed,"Warner, Marks and Cook",28482,1/16/2024,Public,1,Visitor,"Martinez, Dickson and Pearson",5/8/2023,None
1.99808E+11,Hessa Alsaad,Female,Non-Kuwaiti,12/30/1968,Tourist Visa,8/12/2020,7/14/2026,No,"Conservator, museum/gallery",Divorced,Self-Employed,,32436,4/21/2021,Public,5,Permanent Resident,Weber PLC,8/15/2023,Student Visa
1.98411E+11,Jana Alfailakawi,Female,Non-Kuwaiti,2/5/1969,Residency Visa,9/28/2021,2/4/2027,Yes,Musician,Divorced,Retired,,0,2/9/2021,Private,5,Permanent Resident,"Garcia, Cortez and Hughes",6/16/2020,None
1.99803E+11,Huda Alenezi,Female,Kuwaiti,8/2/1977,Student Visa,5/4/2023,8/27/2025,Yes,"Teacher, secondary school",Married,Unemployed,,0,4/6/2020,Private,4,Visitor,Evans PLC,2/14/2023,Work Visa
1.99608E+11,Hussein Alkhateeb,Male,Kuwaiti,8/29/1993,Tourist Visa,9/25/2022,7/8/2025,Yes,Clinical cytogeneticist,Single,Employed,"Fisher, Lynch and White",27968,1/25/2022,Private,3,Temporary Resident,Miller and Sons,6/10/2021,None
1.97305E+11,Amina Alhajeri,Female,Kuwaiti,1/6/1991,Residency Visa,5/2/2022,11/3/2025,No,Environmental manager,Single,Employed,"Clayton, Santos and Stevens",13846,5/31/2016,Public,5,Visitor,Hill and Sons,11/4/2022,Tourist Visa
1.96805E+11,Saad Alotaibi,Male,Non-Kuwaiti,5/20/1979,Tourist Visa,6/20/2020,10/25/2024,No,Osteopath,Divorced,Unemployed,,0,6/5/2021,Public,1,Temporary Resident,Simon PLC,6/1/2021,None
1.98309E+11,Yousef Alhaddad,Male,Kuwaiti,12/18/1988,Student Visa,4/4/2024,10/6/2026,No,"Research officer, political party",Married,Retired,,0,3/26/2017,Private,5,Temporary Resident,"Butler, Martin and Moss",4/19/2021,Residency Visa
1.99701E+11,Fahad Almubarak,Male,Kuwaiti,8/18/1978,Residency Visa,1/20/2024,3/3/2025,Yes,Hydrographic surveyor,Single,Unemployed,,0,2/28/2016,Public,2,Permanent Resident,Morton PLC,7/7/2021,Student Visa
2.00312E+11,Yousef Alhaddad,Male,Kuwaiti,8/31/1971,Tourist Visa,6/11/2024,7/12/2025,No,Immigration officer,Single,Employed,Perry PLC,21115,6/17/2018,Private,2,Visitor,"Black, Long and Smith",1/13/2020,Student Visa
1.97701E+11,Aisha Alshammari,Female,Non-Kuwaiti,11/27/1981,Work Visa,10/10/2022,2/7/2027,No,"Secretary, company",Widowed,Retired,,0,5/14/2020,Public,3,Visitor,Smith and Sons,9/6/2020,None
1.96011E+11,Munira Almutawa,Female,Kuwaiti,8/5/1972,Tourist Visa,10/30/2020,1/20/2026,Yes,Community development worker,Married,Retired,,0,11/3/2022,Private,5,Temporary Resident,Carrillo-Scott,10/4/2020,Student Visa
1.98102E+11,Yousef Alhaddad,Male,Non-Kuwaiti,9/28/1967,Residency Visa,11/24/2022,12/23/2025,No,Building services engineer,Married,Unemployed,,0,2/18/2020,Public,1,Permanent Resident,Ramirez Ltd,5/13/2020,Student Visa
1.96509E+11,Mishal Alsaad,Male,Kuwaiti,12/24/1989,Student Visa,3/16/2022,5/12/2027,Yes,Primary school teacher,Widowed,Unemployed,,0,12/27/2023,Private,5,Visitor,Torres Group,11/27/2021,Tourist Visa
1.98412E+11,Yousef Alhaddad,Male,Non-Kuwaiti,2/5/1991,Student Visa,3/1/2020,12/22/2026,Yes,Photographer,Single,Self-Employed,,6361,12/24/2015,Private,4,Visitor,Hernandez-Murphy,8/13/2023,Work Visa
1.97503E+11,Nour Alshatti,Female,Non-Kuwaiti,9/2/1969,Student Visa,4/19/2022,5/29/2025,Yes,Museum education officer,Divorced,Unemployed,,0,3/9/2022,Public,0,Visitor,"Sullivan, Mckee and Bush",11/30/2020,Work Visa
1.98209E+11,Dalal Albloushi,Female,Kuwaiti,5/25/1993,Tourist Visa,7/5/2020,8/11/2026,No,Energy manager,Married,Employed,"Stafford, Reid and Rivera",43566,9/28/2021,Public,0,Visitor,Morales-Mcdonald,6/20/2022,Student Visa
2.00112E+11,Munira Almutawa,Female,Non-Kuwaiti,9/12/1973,Tourist Visa,4/14/2020,1/19/2025,No,Counselling psychologist,Divorced,Employed,Wilkinson and Sons,39831,3/2/2021,Public,0,Temporary Resident,Walker PLC,12/20/2019,None
1.98611E+11,Huda Alenezi,Female,Non-Kuwaiti,11/5/1987,Student Visa,6/6/2023,4/1/2027,No,Make,Married,Unemployed,,0,12/27/2014,Public,2,Temporary Resident,Roberts LLC,9/16/2022,None
2.00001E+11,Yousef Alhaddad,Male,Kuwaiti,1/13/1985,Student Visa,12/19/2022,9/3/2026,No,Cabin crew,Divorced,Unemployed,,0,1/17/2019,Public,1,Visitor,Jackson Group,11/5/2022,Residency Visa
1.96501E+11,Fatma Almutairi,Female,Kuwaiti,5/31/1977,Student Visa,1/17/2020,8/18/2025,No,Advertising account executive,Married,Self-Employed,,36401,9/11/2022,Public,0,Permanent Resident,Herman PLC,5/6/2024,Tourist Visa
1.97706E+11,Yousef Alhaddad,Male,Non-Kuwaiti,5/20/1973,Residency Visa,1/6/2024,6/1/2025,Yes,Games developer,Married,Unemployed,,0,9/27/2018,Public,1,Permanent Resident,Weaver-Grant,11/26/2021,Tourist Visa
1.9621E+11,Salem Alshatti,Male,Kuwaiti,4/1/1982,Residency Visa,12/26/2022,3/26/2026,No,Ergonomist,Married,Unemployed,,0,9/25/2021,Private,3,Visitor,"Page, Gibbs and Mills",8/20/2022,Work Visa
1.99801E+11,Hamad Alajmi,Male,Non-Kuwaiti,9/12/2002,Residency Visa,7/31/2021,4/18/2026,No,International aid/development worker,Single,Self-Employed,,46611,2/3/2021,Public,3,Permanent Resident,"May, Maxwell and Martin",1/12/2024,Work Visa
1.97209E+11,Ali Alshammari,Male,Kuwaiti,6/11/1979,Tourist Visa,1/28/2022,9/26/2024,Yes,Chartered accountant,Married,Unemployed,,0,11/9/2015,Private,0,Visitor,"White, Smith and Thompson",11/7/2020,Student Visa
1.98612E+11,Dalal Albloushi,Female,Non-Kuwaiti,1/6/1990,Student Visa,7/30/2021,5/28/2026,No,Dance movement psychotherapist,Widowed,Employed,Wilson-Berry,13642,8/3/2015,Private,0,Visitor,Gray Group,6/19/2021,Student Visa
1.96611E+11,Khalid Almansoori,Male,Kuwaiti,9/22/2004,Work Visa,4/28/2024,10/24/2024,No,English as a foreign language teacher,Single,Employed,Nelson Group,45004,12/14/2019,Private,5,Visitor,Campbell LLC,4/9/2022,None
1.96511E+11,Hussein Alkhateeb,Male,Non-Kuwaiti,7/25/1967,Student Visa,5/27/2021,3/4/2026,No,Retail merchandiser,Divorced,Retired,,0,7/3/2020,Public,0,Permanent Resident,Webster LLC,1/13/2022,None
1.99404E+11,Yousef Alhaddad,Male,Kuwaiti,2/25/2006,Tourist Visa,5/5/2022,11/8/2024,No,Optometrist,Widowed,Employed,Anderson Group,33358,11/4/2021,Public,2,Visitor,Lewis and Sons,5/29/2024,Student Visa
1.9931E+11,Aisha Alshammari,Female,Non-Kuwaiti,12/26/1987,Student Visa,9/24/2023,7/12/2026,Yes,Astronomer,Widowed,Self-Employed,,20731,7/24/2018,Public,1,Visitor,"Little, Gould and West",7/16/2022,None
1.9871E+11,Zainab Alkhateeb,Female,Kuwaiti,3/12/1984,Residency Visa,11/29/2023,6/8/2025,Yes,Herbalist,Divorced,Unemployed,,0,11/11/2015,Private,1,Temporary Resident,Garza-Moore,12/5/2019,None
1.99212E+11,Nour Alshatti,Female,Non-Kuwaiti,2/7/1989,Work Visa,3/3/2021,4/17/2027,No,Actor,Divorced,Unemployed,,0,5/4/2015,Private,2,Temporary Resident,Horne-Dodson,3/16/2023,Student Visa
1.99207E+11,Jana Alfailakawi,Female,Kuwaiti,5/19/1986,Work Visa,11/2/2021,5/30/2027,No,"Buyer, retail",Widowed,Employed,Brown-Dorsey,38894,10/12/2018,Public,5,Visitor,Fisher and Sons,9/19/2021,Work Visa
1.99601E+11,Munira Almutawa,Female,Kuwaiti,11/29/1972,Tourist Visa,4/19/2022,12/12/2025,No,"Therapist, occupational",Widowed,Employed,Stanley PLC,42097,10/31/2019,Public,5,Permanent Resident,"Young, Hodge and Terry",8/27/2020,Residency Visa
1.96506E+11,Munira Almutawa,Female,Non-Kuwaiti,5/30/2000,Residency Visa,8/3/2021,8/24/2024,Yes,"Physicist, medical",Single,Self-Employed,,22795,5/27/2024,Private,4,Temporary Resident,Bradshaw-Clark,6/22/2024,Residency Visa
1.99412E+11,Mohammed Alenezi,Male,Non-Kuwaiti,1/7/1962,Residency Visa,1/19/2021,2/28/2025,Yes,"Therapist, music",Divorced,Employed,"Cooper, Moore and Bauer",15094,2/24/2018,Private,5,Temporary Resident,Strong-Garcia,1/15/2021,Residency Visa
1.98303E+11,Abdulaziz Almutawa,Male,Kuwaiti,12/11/1975,Tourist Visa,11/20/2021,6/9/2026,No,Broadcast journalist,Single,Self-Employed,,8138,3/24/2024,Private,0,Permanent Resident,Flores-Chambers,11/4/2022,Residency Visa
1.98209E+11,Mariam Alajmi,Female,Kuwaiti,4/14/1997,Student Visa,3/9/2021,9/13/2026,Yes,Museum/gallery conservator,Divorced,Self-Employed,,48907,9/9/2017,Public,0,Visitor,"Fields, Garcia and Whitney",8/7/2023,Work Visa
1.98109E+11,Laila Alhaddad,Female,Kuwaiti,1/30/1994,Residency Visa,9/16/2020,7/5/2026,No,Secretary/administrator,Single,Employed,Ferguson-Fields,45401,4/14/2023,Public,2,Visitor,Medina LLC,2/8/2021,Student Visa
1.98002E+11,Fahad Almubarak,Male,Kuwaiti,12/21/1961,Work Visa,4/17/2022,6/10/2027,Yes,"Surveyor, building control",Single,Unemployed,,0,10/4/2023,Public,5,Permanent Resident,Mendez Inc,11/17/2021,Work Visa
1.96302E+11,Mishal Alsaad,Male,Kuwaiti,5/3/2003,Tourist Visa,10/27/2023,5/6/2026,Yes,Sports development officer,Single,Self-Employed,,40341,5/7/2022,Public,5,Permanent Resident,Perez LLC,9/18/2021,Student Visa
1.98411E+11,Jaber Alfailakawi,Male,Kuwaiti,4/30/1991,Tourist Visa,1/1/2024,9/16/2026,Yes,Armed forces operational officer,Single,Unemployed,,0,8/26/2017,Public,4,Visitor,Harvey-Mcbride,3/9/2023,Tourist Visa
1.99106E+11,Munira Almutawa,Female,Non-Kuwaiti,10/16/1997,Tourist Visa,12/8/2022,9/15/2024,Yes,Visual merchandiser,Single,Self-Employed,,36090,1/12/2023,Public,2,Permanent Resident,"Arnold, Cooper and Gibson",7/2/2021,Student Visa
1.96808E+11,Sara Alrashidi,Female,Kuwaiti,10/3/1961,Tourist Visa,1/28/2020,2/9/2025,No,Broadcast engineer,Widowed,Self-Employed,,36207,7/16/2019,Public,5,Temporary Resident,"Carroll, Hansen and Nguyen",7/3/2024,None
1.98103E+11,Reem Alotaibi,Female,Kuwaiti,8/17/1986,Student Visa,3/23/2021,3/11/2025,Yes,Colour technologist,Divorced,Self-Employed,,8278,7/8/2021,Public,5,Temporary Resident,Wright-Harris,5/6/2023,Residency Visa
1.96208E+11,Yousef Alhaddad,Male,Non-Kuwaiti,11/16/2000,Work Visa,8/30/2021,6/30/2025,No,"Engineer, agricultural",Widowed,Retired,,0,3/19/2015,Public,0,Temporary Resident,Hunt Inc,11/28/2019,Residency Visa
1.98208E+11,Jaber Alfailakawi,Male,Non-Kuwaiti,3/17/1999,Residency Visa,12/25/2022,8/23/2026,Yes,Bonds trader,Divorced,Employed,"Bates, Mullins and Reese",42038,1/16/2021,Public,0,Temporary Resident,"Woods, Mullins and Mack",5/8/2022,Student Visa
1.97506E+11,Mishal Alsaad,Male,Non-Kuwaiti,5/28/1970,Residency Visa,2/5/2022,11/13/2024,Yes,Patent examiner,Widowed,Self-Employed,,46789,10/8/2022,Public,4,Permanent Resident,"Kelley, Riley and Salinas",5/7/2021,Residency Visa
2.0031E+11,Yousef Alhaddad,Male,Non-Kuwaiti,6/11/1960,Work Visa,5/14/2020,10/1/2024,Yes,Travel agency manager,Divorced,Self-Employed,,31317,10/25/2023,Public,5,Visitor,"Brown, Juarez and Hood",4/5/2023,Residency Visa
1.96404E+11,Hamad Alajmi,Male,Kuwaiti,8/5/1959,Tourist Visa,2/27/2020,11/5/2024,No,Telecommunications researcher,Widowed,Self-Employed,,14515,7/20/2020,Private,1,Permanent Resident,"Harris, Herrera and Clark",7/31/2019,None
1.99803E+11,Reem Alotaibi,Female,Kuwaiti,3/6/1999,Residency Visa,3/11/2022,11/4/2026,No,Technical brewer,Divorced,Unemployed,,0,8/8/2014,Public,5,Temporary Resident,"Stewart, Mullins and Dalton",5/1/2024,Residency Visa
1.97511E+11,Zainab Alkhateeb,Female,Non-Kuwaiti,9/15/1975,Work Visa,8/5/2021,9/4/2024,No,Arboriculturist,Single,Employed,"Whitehead, Wallace and Hunter",40163,11/26/2017,Private,1,Temporary Resident,Aguilar PLC,12/7/2021,Residency Visa
1.96008E+11,Jana Alfailakawi,Female,Non-Kuwaiti,7/12/1970,Tourist Visa,4/24/2020,7/25/2024,Yes,Operations geologist,Widowed,Retired,,0,7/26/2021,Private,3,Permanent Resident,Hansen Inc,3/12/2024,Work Visa
1.96103E+11,Mubarak Albloushi,Male,Non-Kuwaiti,3/29/1963,Student Visa,9/24/2023,11/15/2026,Yes,"Investment banker, corporate",Widowed,Employed,Carlson LLC,32977,5/11/2017,Public,1,Visitor,"Rangel, Gomez and Harrison",6/11/2024,Residency Visa
1.99003E+11,Huda Alenezi,Female,Non-Kuwaiti,9/20/1960,Residency Visa,3/18/2022,12/8/2025,No,Theatre manager,Single,Unemployed,,0,9/2/2020,Private,0,Visitor,Kim-Obrien,8/12/2023,Residency Visa
1.96911E+11,Dalal Albloushi,Female,Non-Kuwaiti,2/11/1977,Work Visa,1/18/2023,5/18/2027,No,Newspaper journalist,Married,Self-Employed,,12773,10/3/2015,Public,2,Temporary Resident,Bryan Group,3/11/2021,Tourist Visa
1.97009E+11,Munira Almutawa,Female,Non-Kuwaiti,3/4/1981,Tourist Visa,11/24/2020,10/31/2024,No,"Accountant, chartered management",Widowed,Retired,,0,7/9/2020,Public,0,Permanent Resident,Webb and Sons,6/18/2023,Residency Visa
1.97302E+11,Abdulaziz Almutawa,Male,Non-Kuwaiti,1/28/1960,Work Visa,3/12/2023,2/4/2026,Yes,Recycling officer,Married,Employed,"Wong, Howard and Parrish",8499,5/15/2022,Private,3,Visitor,Allen and Sons,12/4/2021,Work Visa
1.96004E+11,Abdullah Alrashidi,Male,Kuwaiti,12/1/1978,Tourist Visa,4/20/2022,9/30/2024,Yes,Software engineer,Divorced,Self-Employed,,5742,6/29/2020,Private,0,Permanent Resident,Perez-Lucas,8/13/2023,Tourist Visa
1.99901E+11,Mubarak Albloushi,Male,Kuwaiti,3/16/1985,Student Visa,9/30/2022,6/23/2025,No,Immigration officer,Divorced,Employed,Luna and Sons,10053,5/19/2023,Public,3,Visitor,"Jackson, Blevins and Chavez",3/28/2022,None
1.99307E+11,Fatma Almutairi,Female,Kuwaiti,7/15/1965,Work Visa,6/1/2023,7/22/2026,Yes,Midwife,Married,Employed,Mills-Jackson,49745,11/29/2017,Public,5,Permanent Resident,Banks-Campbell,12/31/2023,Residency Visa
1.98812E+11,Reem Alotaibi,Female,Kuwaiti,5/10/1984,Residency Visa,11/25/2022,11/20/2026,Yes,Public affairs consultant,Widowed,Unemployed,,0,12/29/2022,Private,4,Temporary Resident,"Hatfield, Smith and Garza",11/27/2022,None
1.99104E+11,Fahad Almubarak,Male,Kuwaiti,3/30/1986,Student Visa,3/14/2023,11/8/2024,Yes,Automotive engineer,Divorced,Retired,,0,3/12/2022,Public,4,Temporary Resident,"Gould, Perry and Gibson",12/27/2023,Residency Visa
